,Title,GPU,RAM,Processor,Monitor,System,Prices
185,Acer Laptop Aspire 5 A515-44 (NX.HW4EP.005) ,Brak,24 GB,AMD Ryzen 5 4500U,"15.6""",Windows 10 Home,3599.0
186,Acer Laptop Aspire 5 A515-44 (NX.HW4EP.005) ,Brak,8 GB,AMD Ryzen 5 4500U,"15.6""",Windows 10 Home,2699.0
187,Acer Laptop Aspire 5 A515-44 (NX.HW4EP.005) ,Brak,24 GB,AMD Ryzen 5 4500U,"15.6""",Windows 10 Home,3599.0
188,Acer Laptop Aspire 5 A515-44 (NX.HW4EP.005) ,Brak,12 GB,AMD Ryzen 5 4500U,"15.6""",Windows 10 Home,3249.0
189,Acer Laptop ConceptD 3 Ezel CC314-72 (NX.C5GEP.002) ,Brak,16 GB,Intel Core i7-10750H,"14""",Windows 10 Pro,6399.0
190,Acer Laptop ConceptD 3 Ezel CC314-72 (NX.C5GEP.002) ,Brak,16 GB,Intel Core i7-10750H,"14""",Windows 10 Pro,6799.0
191,Acer Laptop ConceptD 7 CN715-71 (NX.C4KEP.003) ,NVIDIA GeForce RTX 2080 Max-Q,16 GB,Intel Core i7-9750H,"15.6""",Windows 10 Pro,9199.0
192,Acer Laptop ConceptD 7 CN715-71 (NX.C4KEP.003) ,NVIDIA GeForce RTX 2080 Max-Q,16 GB,Intel Core i7-9750H,"15.6""",Windows 10 Pro,9649.0
193,Acer Laptop ConceptD 7 CN715-71 (NX.C4KEP.003) ,NVIDIA GeForce RTX 2080 Max-Q,16 GB,Intel Core i7-9750H,"15.6""",Windows 10 Pro,10049.0
194,Acer Laptop ConceptD 7 CN715-72G (NX.C61EP.002) ,NVIDIA GeForce RTX 2080 Super Max-Q,16 GB,Intel Core i7-10875H,"15.6""",Windows 10 Pro,11099.0
195,Acer Laptop ConceptD 7 CN715-72G (NX.C61EP.002) ,NVIDIA GeForce RTX 2080 Super Max-Q,16 GB,Intel Core i7-10875H,"15.6""",Windows 10 Pro,10199.0
196,Acer Laptop ConceptD 7 CN715-72G (NX.C61EP.002) ,NVIDIA GeForce RTX 2080 Super Max-Q,16 GB,Intel Core i7-10875H,"15.6""",Windows 10 Pro,10699.0
197,Acer Laptop ConceptD 7 Ezel CC715-71 (NX.C5EEP.001) ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10875H,"15.6""",Windows 10 Pro,11099.0
198,Acer Laptop ConceptD 7 Ezel CC715-71 (NX.C5EEP.001) ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10875H,"15.6""",Windows 10 Pro,10199.0
199,Acer Laptop ConceptD 7 Ezel CC715-71 (NX.C5EEP.001) ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10875H,"15.6""",Windows 10 Pro,10699.0
200,Acer Laptop Nitro 5 AN515-43 (NH.Q6ZEP.006) ,NVIDIA GeForce GTX 1650,16 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Pro,3699.0
201,Acer Laptop Nitro 5 AN515-43 (NH.Q6ZEP.006) ,NVIDIA GeForce GTX 1650,8 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Pro,3499.0
202,Acer Laptop Nitro 5 AN515-43 (NH.Q6ZEP.006) ,NVIDIA GeForce GTX 1650,16 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Pro,4537.95
203,Acer Laptop Nitro 5 AN515-43 (NH.Q6ZEP.006) ,NVIDIA GeForce GTX 1650,8 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,3849.0
204,Acer Laptop Nitro 5 AN515-43 (NH.Q6ZEP.006) ,NVIDIA GeForce GTX 1650,16 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4375.87
205,Acer Laptop Nitro 5 AN515-43 (NH.Q6ZEP.006) ,NVIDIA GeForce GTX 1650,8 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Pro,3999.0
206,Acer Laptop Nitro 5 AN515-43 (NH.Q6ZEP.006) ,NVIDIA GeForce GTX 1650,8 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,3349.0
207,Acer Laptop Nitro 5 AN515-43 (NH.Q6ZEP.006) ,NVIDIA GeForce GTX 1650,16 GB,AMD Ryzen 5 3550H,"15.6""",Brak,3889.66
208,Acer Laptop Nitro 5 AN515-43 (NH.Q6ZEP.006) ,NVIDIA GeForce GTX 1650,16 GB,AMD Ryzen 5 3550H,"15.6""",Brak,3099.0
209,Acer Laptop Nitro 5 AN515-43 (NH.Q6ZEP.006) ,NVIDIA GeForce GTX 1650,8 GB,AMD Ryzen 5 3550H,"15.6""",Brak,3349.0
210,Acer Laptop Nitro 5 AN515-43 (NH.Q6ZEP.006) ,NVIDIA GeForce GTX 1650,16 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,3889.66
211,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,12 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,5049.0
212,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,8 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4449.0
213,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,16 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4649.0
214,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,16 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4808.07
215,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,16 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4537.95
216,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,16 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4649.0
217,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,12 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4499.0
218,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,16 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,5049.0
219,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,12 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,5449.0
220,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,8 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,3799.0
221,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,8 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4149.0
222,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,12 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4899.0
223,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,12 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4049.0
224,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,12 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4049.0
225,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,8 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,5399.0
226,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,12 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4699.0
227,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,12 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4699.0
228,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,12 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4049.0
229,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,8 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4649.0
230,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,16 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4399.0
231,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,12 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4499.0
232,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,16 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4199.0
233,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,16 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4199.0
234,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,12 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,3849.0
235,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,8 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4449.0
236,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,12 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4449.0
237,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,32 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4999.0
238,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,8 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,3999.0
239,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,16 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,3999.0
240,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,16 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,5599.0
241,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,32 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4999.0
242,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,8 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4999.0
243,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,16 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,5618.43
244,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,16 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4599.0
245,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,8 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4249.0
246,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,16 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,5049.0
247,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,8 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4399.0
248,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,8 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,3999.0
249,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,12 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4899.0
250,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,16 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4849.0
251,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,8 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,3999.0
252,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,16 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4849.0
253,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,12 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4299.0
254,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,8 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4849.0
255,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,8 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4849.0
256,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,8 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4649.0
257,Acer Laptop Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008) ,NVIDIA GeForce GTX 1650,12 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,4199.0
258,Acer Laptop Nitro 5 AN515-55 (NH.Q7QEP.009) ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Brak,5399.0
259,Acer Laptop Nitro 5 AN515-55 (NH.Q7QEP.009) ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,5899.0
260,Acer Laptop Nitro 5 AN515-55 (NH.Q7QEP.009) ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,6399.0
261,Acer Laptop Nitro 5 AN515-55 (NH.Q7QEP.009) ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,5999.0
262,Acer Laptop Nitro 5 AN515-55 (NH.Q7QEP.009) ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,5699.0
263,Acer Laptop Nitro 5 AN515-55 (NH.Q7QEP.009) ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Brak,5499.0
264,Acer Laptop Nitro 5 AN515-55 (NH.Q7QEP.009) ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,6299.0
265,Acer Laptop Nitro 5 AN515-55 (NH.Q7QEP.009) ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,6099.0
266,Acer Laptop Nitro 5 AN515-55 (NH.Q7QEP.009) ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Brak,5199.0
267,Acer Laptop Nitro 5 AN515-55 (NH.Q7QEP.009) ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,5399.0
268,Acer Laptop Nitro 5 AN515-55 (NH.Q7QEP.009) ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Brak,5799.0
269,Acer Laptop Nitro 5 AN515-55 (NH.Q7QEP.009) ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,5549.0
270,Acer Laptop Nitro 5 AN515-55 (NH.Q7QEP.009) ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,5999.0
271,Acer Laptop Nitro 5 AN515-55 (NH.Q7QEP.009) ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,5799.0
272,Acer Laptop Nitro 5 AN517-52 (NH.QAWEP.004) ,NVIDIA GeForce RTX 3060 Laptop GPU,16 GB,Intel Core i7-10750H,"17.3""",Windows 10 Pro,7239.15
273,Acer Laptop Nitro 5 AN517-52 (NH.QAWEP.004) ,NVIDIA GeForce RTX 3060 Laptop GPU,16 GB,Intel Core i7-10750H,"17.3""",Windows 10 Home,7563.3
274,Acer Laptop Nitro 5 AN517-52 (NH.QAWEP.004) ,NVIDIA GeForce RTX 3060 Laptop GPU,16 GB,Intel Core i7-10750H,"17.3""",Brak,6949.0
275,Acer Laptop Nitro 5 AN517-52 (NH.QAWEP.004) ,NVIDIA GeForce RTX 3060 Laptop GPU,16 GB,Intel Core i7-10750H,"17.3""",Windows 10 Pro,7549.0
276,Acer Laptop Nitro 5 AN517-52 (NH.QAWEP.004) ,NVIDIA GeForce RTX 3060 Laptop GPU,8 GB,Intel Core i7-10750H,"17.3""",Windows 10 Home,7199.0
277,Acer Laptop Nitro 5 AN517-52 (NH.QAWEP.004) ,NVIDIA GeForce RTX 3060 Laptop GPU,8 GB,Intel Core i7-10750H,"17.3""",Brak,6299.0
278,Acer Laptop Nitro 5 AN517-52 (NH.QAWEP.004) ,NVIDIA GeForce RTX 3060 Laptop GPU,16 GB,Intel Core i7-10750H,"17.3""",Brak,7077.08
279,Acer Laptop Nitro 5 AN517-52 (NH.QAWEP.004) ,NVIDIA GeForce RTX 3060 Laptop GPU,8 GB,Intel Core i7-10750H,"17.3""",Windows 10 Home,6799.0
280,Acer Laptop Nitro 5 AN517-52 (NH.QAWEP.004) ,NVIDIA GeForce RTX 3060 Laptop GPU,16 GB,Intel Core i7-10750H,"17.3""",Windows 10 Home,6499.0
281,Acer Laptop Nitro 5 AN517-52 (NH.QAWEP.004) ,NVIDIA GeForce RTX 3060 Laptop GPU,8 GB,Intel Core i7-10750H,"17.3""",Windows 10 Pro,6899.0
282,Acer Laptop Nitro 5 AN517-52 (NH.QAWEP.004) ,NVIDIA GeForce RTX 3060 Laptop GPU,8 GB,Intel Core i7-10750H,"17.3""",Windows 10 Home,6299.0
283,Acer Laptop Nitro 5 AN517-52 (NH.QAWEP.004) ,NVIDIA GeForce RTX 3060 Laptop GPU,16 GB,Intel Core i7-10750H,"17.3""",Brak,6049.0
284,Acer Laptop Nitro 5 AN517-52 (NH.QAWEP.004) ,NVIDIA GeForce RTX 3060 Laptop GPU,8 GB,Intel Core i7-10750H,"17.3""",Windows 10 Pro,6449.0
285,Acer Laptop Nitro 5 AN517-52 (NH.QAWEP.004) ,NVIDIA GeForce RTX 3060 Laptop GPU,8 GB,Intel Core i7-10750H,"17.3""",Brak,6699.0
286,Acer Laptop Nitro 5 AN517-52 (NH.QAWEP.004) ,NVIDIA GeForce RTX 3060 Laptop GPU,16 GB,Intel Core i7-10750H,"17.3""",Windows 10 Home,7399.0
287,Acer Laptop Nitro 5 AN517-52 (NH.QAWEP.004) ,NVIDIA GeForce RTX 3060 Laptop GPU,8 GB,Intel Core i7-10750H,"17.3""",Windows 10 Pro,7299.0
288,Acer Laptop Nitro 5 AN517-52 (NH.QAWEP.004) ,NVIDIA GeForce RTX 3060 Laptop GPU,16 GB,Intel Core i7-10750H,"17.3""",Windows 10 Pro,7725.38
289,Acer Laptop Nitro 5 AN517-52 (NH.QAWEP.00B) ,NVIDIA GeForce RTX 3060 Laptop GPU,16 GB,Intel Core i5-10300H,"17.3""",Windows 10 Home,6599.0
290,Acer Laptop Nitro 5 AN517-52 (NH.QAWEP.00B) ,NVIDIA GeForce RTX 3060 Laptop GPU,16 GB,Intel Core i5-10300H,"17.3""",Windows 10 Home,6199.0
291,Acer Laptop Swift 3 SF314-59 (NX.A0MEP.001) ,Brak,8 GB,Intel Core i5-1135G7,"14""",Windows 10 Home,3499.0
292,Acer Laptop Swift 3 SF314-59 (NX.A0MEP.001) ,Brak,8 GB,Intel Core i5-1135G7,"14""",Windows 10 Home,3899.0
293,Acer Laptop Swift 5 SF514-55T (NX.A34EP.001) ,Brak,8 GB,Intel Core i7-1165G7,"14""",Windows 10 Home,5099.0
294,Acer Laptop Swift 5 SF514-55T (NX.A34EP.001) ,Brak,8 GB,Intel Core i7-1165G7,"14""",Windows 10 Home,4299.0
295,Acer Laptop Swift 5 SF514-55T (NX.A34EP.001) ,Brak,8 GB,Intel Core i7-1165G7,"14""",Windows 10 Home,4699.0
296,Acer Laptop Swift 5 SF514-55T (NX.A34EP.009) ,Brak,8 GB,Intel Core i5-1135G7,"14""",Windows 10 Home,4299.0
297,Acer Laptop Swift 5 SF514-55T (NX.A34EP.009) ,Brak,8 GB,Intel Core i5-1135G7,"14""",Windows 10 Home,4699.0
298,Acer Laptop Swift 5 SF514-55T (NX.A35EP.001) ,Brak,8 GB,Intel Core i7-1165G7,"14""",Windows 10 Home,4099.0
299,Acer Laptop Swift 5 SF514-55T (NX.A35EP.001) ,Brak,8 GB,Intel Core i7-1165G7,"14""",Windows 10 Home,4499.0
300,Acer Laptop Swift 5 SF514-55T (NX.A35EP.001) ,Brak,8 GB,Intel Core i7-1165G7,"14""",Windows 10 Home,4899.0
301,Acer Laptop Swift 5 SF514-55T (NX.A35EP.006) ,Brak,8 GB,Intel Core i5-1135G7,"14""",Windows 10 Home,4699.0
302,Acer Laptop Swift 5 SF514-55T (NX.A35EP.006) ,Brak,8 GB,Intel Core i5-1135G7,"14""",Windows 10 Home,4299.0
303,Acer Laptop Swift 5 SF514-55T (NX.A35EP.006) ,Brak,8 GB,Intel Core i5-1135G7,"14""",Windows 10 Home,3899.0
304,Acer Nitro 5 (NH.Q7MEP.005),NVIDIA GeForce GTX 1650,8 GB,Intel Core i5-10300H,"15.6""",Windows 10 Home,3549.0
305,Acer Nitro 5 (NH.Q7QEP.007),NVIDIA GeForce RTX 2060,16 GB,Intel Core i5-10300H,"15.6""",Windows 10 Home,4699.0
306,Acer Nitro 5 AN515-43 (NH.Q6ZEP.006),NVIDIA GeForce GTX 1650,8 GB,AMD Ryzen 5 3550H,"15.6""",Brak,2799.0
307,Acer Nitro 5 AN515-43-R3WG (NH.Q6ZEP.008),NVIDIA GeForce GTX 1650,8 GB,AMD Ryzen 5 3550H,"15.6""",Windows 10 Home,3486.99
308,Acer Nitro 5 AN515-44 (NH.Q9GEP.00C),NVIDIA GeForce GTX 1650,8 GB,AMD Ryzen 5 4600H,"15.6""",Brak,3399.0
309,Acer Nitro 5 AN515-44 (NH.Q9GEP.00C) 16 GB RAM,NVIDIA GeForce GTX 1650,16 GB,AMD Ryzen 5 4600H,"15.6""",Windows 10 Pro,4516.61
310,Acer Nitro 5 AN515-44 (NH.Q9GEP.00C) 16 GB RAM,NVIDIA GeForce GTX 1650,16 GB,AMD Ryzen 5 4600H,"15.6""",Windows 10 Home,4367.58
311,Acer Nitro 5 AN515-44 (NH.Q9GEP.00C) 16 GB RAM,NVIDIA GeForce GTX 1650,16 GB,AMD Ryzen 5 4600H,"15.6""",Windows 10 Home,4751.28
312,Acer Nitro 5 AN515-44 (NH.Q9GEP.00C) 16 GB RAM,NVIDIA GeForce GTX 1650,16 GB,AMD Ryzen 5 4600H,"15.6""",Windows 10 Pro,4900.3
313,Acer Nitro 5 AN515-44 (NH.Q9GEP.00C) 16 GB RAM,NVIDIA GeForce GTX 1650,16 GB,AMD Ryzen 5 4600H,"15.6""",Brak,4252.69
314,Acer Nitro 5 AN515-44 (NH.Q9GEP.00C) 16 GB RAM,NVIDIA GeForce GTX 1650,16 GB,AMD Ryzen 5 4600H,"15.6""",Brak,3868.99
315,Acer Nitro 5 AN515-44 (NH.Q9GEP.00C) 32 GB RAM,NVIDIA GeForce GTX 1650,32 GB,AMD Ryzen 5 4600H,"15.6""",Brak,4727.82
316,Acer Nitro 5 AN515-44 (NH.Q9GEP.00C) 32 GB RAM,NVIDIA GeForce GTX 1650,32 GB,AMD Ryzen 5 4600H,"15.6""",Brak,4344.12
317,Acer Nitro 5 AN515-44 (NH.Q9GEP.00C) 32 GB RAM,NVIDIA GeForce GTX 1650,32 GB,AMD Ryzen 5 4600H,"15.6""",Windows 10 Pro,4991.74
318,Acer Nitro 5 AN515-44 (NH.Q9GEP.00C) 32 GB RAM,NVIDIA GeForce GTX 1650,32 GB,AMD Ryzen 5 4600H,"15.6""",Windows 10 Home,5226.41
319,Acer Nitro 5 AN515-44 (NH.Q9GEP.00C) 32 GB RAM,NVIDIA GeForce GTX 1650,32 GB,AMD Ryzen 5 4600H,"15.6""",Windows 10 Pro,5375.43
320,Acer Nitro 5 AN515-44 (NH.Q9GEP.00C) 32 GB RAM,NVIDIA GeForce GTX 1650,32 GB,AMD Ryzen 5 4600H,"15.6""",Windows 10 Home,4842.71
321,Acer Nitro 5 AN515-44 (NH.Q9GEP.00C) 8 GB RAM,NVIDIA GeForce GTX 1650,8 GB,AMD Ryzen 5 4600H,"15.6""",Brak,4023.74
322,Acer Nitro 5 AN515-44 (NH.Q9GEP.00C) 8 GB RAM,NVIDIA GeForce GTX 1650,8 GB,AMD Ryzen 5 4600H,"15.6""",Windows 10 Home,4522.33
323,Acer Nitro 5 AN515-44 (NH.Q9GEP.00C) 8 GB RAM,NVIDIA GeForce GTX 1650,8 GB,AMD Ryzen 5 4600H,"15.6""",Windows 10 Pro,4671.36
324,Acer Nitro 5 AN515-44 (NH.Q9GEP.00C) 8 GB RAM,NVIDIA GeForce GTX 1650,8 GB,AMD Ryzen 5 4600H,"15.6""",Windows 10 Home,4138.64
325,Acer Nitro 5 AN515-44 (NH.Q9GEP.00C) 8 GB RAM,NVIDIA GeForce GTX 1650,8 GB,AMD Ryzen 5 4600H,"15.6""",Windows 10 Pro,4287.66
326,Acer Nitro 5 AN515-55 (NH.Q7QEP.009),NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Brak,4949.0
327,Acer Nitro 5 AN517-52 (NH.QAWEP.004),NVIDIA GeForce RTX 3060 Laptop GPU,8 GB,Intel Core i7-10750H,"17.3""",Brak,5799.0
328,Acer Nitro 5 AN517-52 (NH.QAWEP.00B),NVIDIA GeForce RTX 3060 Laptop GPU,16 GB,Intel Core i5-10300H,"17.3""",Windows 10 Home,5699.0
329,Acer Notebook Acer Aspire 3 15.6&quot;FHD ,,,,,,1869.0
330,Acer Predator Triton 500 PT515-52 (NH.Q6XEL.001),NVIDIA GeForce RTX 2070 Super,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,8696.71
331,Acer Spin 7 SP714-61NA (NX.A4NEP.001),,,,,,6799.0
332,Acer Swift 3 SF314-57 (NX.HJFEP.0037),Brak,8 GB,Intel Core i5-1035G1,"14""",Windows 10 Home,2999.0
333,Acer Swift 3 SF314-59 (NX.A0MEP.001),Brak,8 GB,Intel Core i5-1135G7,"14""",Windows 10 Home,2999.0
334,Acer Swift 5 SF514-55T (NX.A34EP.001),Brak,8 GB,Intel Core i7-1165G7,"14""",Windows 10 Home,4199.0
335,Acer Swift 5 SF514-55T (NX.A34EP.009),Brak,8 GB,Intel Core i5-1135G7,"14""",Windows 10 Home,3799.0
336,Acer Swift 5 SF514-55T (NX.A35EP.001),Brak,8 GB,Intel Core i7-1165G7,"14""",Windows 10 Home,3999.0
